duration,month,hour,day_of_week,user_type
1.8666666666666667,1,17,Saturday,Subscriber
5.883333333333334,1,17,Saturday,Subscriber
5.866666666666666,1,17,Saturday,Subscriber
1336.7,1,17,Saturday,Subscriber
8.516666666666667,1,17,Saturday,Subscriber
17.35,1,17,Saturday,Subscriber
9.416666666666666,1,17,Saturday,Subscriber
12.183333333333334,1,17,Saturday,Subscriber
10.45,1,17,Saturday,Customer
9.183333333333334,1,17,Saturday,Subscriber
8.516666666666667,1,18,Saturday,Subscriber
8.85,1,18,Saturday,Subscriber
13.516666666666667,1,18,Saturday,Subscriber
8.7,1,18,Saturday,Subscriber
7.55,1,18,Saturday,Subscriber
6.383333333333334,1,18,Saturday,Subscriber
4.383333333333334,1,18,Saturday,Subscriber
5.066666666666666,1,18,Saturday,Subscriber
5.866666666666666,1,18,Saturday,Subscriber
11.0,1,18,Saturday,Customer
15.383333333333333,1,18,Saturday,Subscriber
1.5833333333333333,1,18,Saturday,Subscriber
9.633333333333333,1,18,Saturday,Subscriber
2.6333333333333333,1,18,Saturday,Subscriber
10.716666666666667,1,18,Saturday,Subscriber
10.716666666666667,1,18,Saturday,Subscriber
8.616666666666667,1,19,Saturday,Subscriber
18.116666666666667,1,19,Saturday,Customer
9.116666666666667,1,19,Saturday,Subscriber
5.916666666666667,1,19,Saturday,Subscriber
11.116666666666667,1,19,Saturday,Subscriber
4.85,1,19,Saturday,Subscriber
20.516666666666666,1,19,Saturday,Subscriber
9.383333333333333,1,19,Saturday,Subscriber
19.45,1,19,Saturday,Subscriber
6.316666666666666,1,19,Saturday,Subscriber
10.366666666666667,1,19,Saturday,Subscriber
9.266666666666667,1,19,Saturday,Subscriber
7.1,1,19,Saturday,Subscriber
5.733333333333333,1,20,Saturday,Subscriber
2.8,1,20,Saturday,Subscriber
8.033333333333333,1,20,Saturday,Customer
10.35,1,20,Saturday,Subscriber
6.0,1,20,Saturday,Subscriber
19.65,1,20,Saturday,Subscriber
13.4,1,20,Saturday,Customer
22.283333333333335,1,20,Saturday,Customer
5.2,1,20,Saturday,Subscriber
24.05,1,20,Saturday,Subscriber
1.3666666666666667,1,21,Saturday,Subscriber
6.65,1,21,Saturday,Subscriber
5.566666666666666,1,21,Saturday,Subscriber
26.833333333333332,1,21,Saturday,Subscriber
22.216666666666665,1,21,Saturday,Subscriber
4.5,1,21,Saturday,Subscriber
9.816666666666666,1,21,Saturday,Subscriber
6.833333333333333,1,21,Saturday,Subscriber
2.783333333333333,1,21,Saturday,Subscriber
8.566666666666666,1,21,Saturday,Subscriber
5.866666666666666,1,22,Saturday,Subscriber
15.366666666666667,1,22,Saturday,Customer
5.1,1,22,Saturday,Subscriber
3.9833333333333334,1,22,Saturday,Subscriber
10.733333333333333,1,22,Saturday,Subscriber
16.866666666666667,1,22,Saturday,Subscriber
7.233333333333333,1,22,Saturday,Subscriber
21.5,1,23,Saturday,Subscriber
5.566666666666666,1,23,Saturday,Subscriber
8.783333333333333,1,23,Saturday,Subscriber
1.8,1,23,Saturday,Subscriber
14.033333333333333,1,23,Saturday,Subscriber
6.033333333333333,1,23,Saturday,Subscriber
16.033333333333335,1,23,Saturday,Subscriber
3.5,1,23,Saturday,Subscriber
3.9166666666666665,1,23,Saturday,Subscriber
7.433333333333334,1,0,Sunday,Subscriber
8.05,1,0,Sunday,Subscriber
12.883333333333333,1,0,Sunday,Subscriber
4.683333333333334,1,1,Sunday,Subscriber
18.8,1,1,Sunday,Subscriber
8.866666666666667,1,1,Sunday,Subscriber
1.5333333333333334,1,1,Sunday,Subscriber
4.216666666666667,1,2,Sunday,Subscriber
5.966666666666667,1,2,Sunday,Subscriber
4.866666666666666,1,4,Sunday,Subscriber
181.1,1,6,Sunday,Subscriber
2.5166666666666666,1,7,Sunday,Subscriber
2.033333333333333,1,8,Sunday,Subscriber
11.9,1,8,Sunday,Subscriber
6.25,1,8,Sunday,Subscriber
15.166666666666666,1,8,Sunday,Subscriber
7.316666666666666,1,8,Sunday,Subscriber
1.95,1,8,Sunday,Subscriber
18.583333333333332,1,8,Sunday,Subscriber
21.433333333333334,1,8,Sunday,Subscriber
4.666666666666667,1,9,Sunday,Subscriber
13.35,1,9,Sunday,Subscriber
16.316666666666666,1,9,Sunday,Subscriber
4.95,1,9,Sunday,Subscriber
5.416666666666667,1,9,Sunday,Subscriber
3.7,1,9,Sunday,Subscriber
4.6,1,9,Sunday,Subscriber
13.566666666666666,1,9,Sunday,Subscriber
7.316666666666666,1,9,Sunday,Subscriber
5.516666666666667,1,9,Sunday,Subscriber
32.016666666666666,1,9,Sunday,Customer
27.9,1,9,Sunday,Customer
6.183333333333334,1,9,Sunday,Subscriber
5.583333333333333,1,9,Sunday,Subscriber
14.883333333333333,1,10,Sunday,Subscriber
5.566666666666666,1,10,Sunday,Subscriber
10.9,1,10,Sunday,Subscriber
3.7,1,10,Sunday,Subscriber
10.733333333333333,1,10,Sunday,Subscriber
126.83333333333333,1,10,Sunday,Customer
19.016666666666666,1,10,Sunday,Subscriber
4.0,1,10,Sunday,Subscriber
5.4,1,10,Sunday,Subscriber
14.2,1,10,Sunday,Subscriber
24.0,1,10,Sunday,Subscriber
38.266666666666666,1,10,Sunday,Subscriber
32.88333333333333,1,10,Sunday,Subscriber
2.5166666666666666,1,10,Sunday,Subscriber
7.016666666666667,1,10,Sunday,Subscriber
8.516666666666667,1,10,Sunday,Subscriber
7.75,1,10,Sunday,Subscriber
10.666666666666666,1,10,Sunday,Subscriber
5.966666666666667,1,10,Sunday,Subscriber
3.85,1,10,Sunday,Subscriber
5.216666666666667,1,10,Sunday,Subscriber
6.716666666666667,1,11,Sunday,Subscriber
2.7,1,11,Sunday,Subscriber
17.666666666666668,1,11,Sunday,Subscriber
9.583333333333334,1,11,Sunday,Subscriber
10.866666666666667,1,11,Sunday,Subscriber
6.05,1,11,Sunday,Subscriber
26.416666666666668,1,11,Sunday,Customer
7.433333333333334,1,11,Sunday,Subscriber
27.783333333333335,1,11,Sunday,Customer
19.866666666666667,1,11,Sunday,Customer
5.333333333333333,1,11,Sunday,Subscriber
5.716666666666667,1,11,Sunday,Subscriber
41.71666666666667,1,11,Sunday,Subscriber
30.7,1,11,Sunday,Subscriber
7.85,1,11,Sunday,Subscriber
4.783333333333333,1,11,Sunday,Subscriber
37.75,1,11,Sunday,Subscriber
12.666666666666666,1,11,Sunday,Subscriber
5.15,1,11,Sunday,Subscriber
3.216666666666667,1,11,Sunday,Subscriber
17.283333333333335,1,11,Sunday,Customer
17.35,1,11,Sunday,Customer
10.666666666666666,1,11,Sunday,Subscriber
15.483333333333333,1,11,Sunday,Subscriber
4.366666666666666,1,11,Sunday,Subscriber
12.45,1,11,Sunday,Subscriber
6.833333333333333,1,11,Sunday,Subscriber
10.233333333333333,1,11,Sunday,Subscriber
4.833333333333333,1,11,Sunday,Subscriber
86.46666666666667,1,11,Sunday,Customer
19.016666666666666,1,12,Sunday,Subscriber
12.3,1,12,Sunday,Subscriber
4.9,1,12,Sunday,Subscriber
5.766666666666667,1,12,Sunday,Subscriber
61.266666666666666,1,12,Sunday,Subscriber
18.316666666666666,1,12,Sunday,Subscriber
41.983333333333334,1,12,Sunday,Customer
8.566666666666666,1,12,Sunday,Subscriber
10.733333333333333,1,12,Sunday,Subscriber
9.133333333333333,1,12,Sunday,Subscriber
21.866666666666667,1,12,Sunday,Customer
19.9,1,12,Sunday,Customer
21.883333333333333,1,12,Sunday,Customer
9.55,1,12,Sunday,Subscriber
6.95,1,12,Sunday,Subscriber
12.333333333333334,1,12,Sunday,Subscriber
10.466666666666667,1,12,Sunday,Subscriber
4.933333333333334,1,12,Sunday,Subscriber
4.05,1,12,Sunday,Subscriber
25.45,1,12,Sunday,Subscriber
11.033333333333333,1,12,Sunday,Customer
4.016666666666667,1,12,Sunday,Subscriber
22.7,1,12,Sunday,Subscriber
23.866666666666667,1,12,Sunday,Subscriber
4.783333333333333,1,12,Sunday,Subscriber
5.016666666666667,1,12,Sunday,Subscriber
5.0,1,12,Sunday,Subscriber
8.116666666666667,1,12,Sunday,Subscriber
5.083333333333333,1,12,Sunday,Subscriber
5.6,1,12,Sunday,Subscriber
34.63333333333333,1,12,Sunday,Customer
4.516666666666667,1,12,Sunday,Subscriber
10.583333333333334,1,12,Sunday,Subscriber
2.25,1,12,Sunday,Subscriber
23.666666666666668,1,12,Sunday,Subscriber
2.433333333333333,1,12,Sunday,Subscriber
5.45,1,12,Sunday,Subscriber
27.85,1,13,Sunday,Customer
67.35,1,13,Sunday,Customer
5.166666666666667,1,13,Sunday,Subscriber
15.366666666666667,1,13,Sunday,Subscriber
4.366666666666666,1,13,Sunday,Subscriber
10.066666666666666,1,13,Sunday,Customer
16.466666666666665,1,13,Sunday,Subscriber
19.416666666666668,1,13,Sunday,Customer
14.466666666666667,1,13,Sunday,Subscriber
16.25,1,13,Sunday,Subscriber
8.25,1,13,Sunday,Subscriber
13.866666666666667,1,13,Sunday,Subscriber
3.533333333333333,1,13,Sunday,Subscriber
6.266666666666667,1,13,Sunday,Subscriber
2.5,1,13,Sunday,Subscriber
7.75,1,13,Sunday,Subscriber
4.016666666666667,1,13,Sunday,Subscriber
24.316666666666666,1,13,Sunday,Subscriber
3.966666666666667,1,13,Sunday,Subscriber
3.6333333333333333,1,13,Sunday,Subscriber
8.783333333333333,1,13,Sunday,Subscriber
7.3,1,13,Sunday,Subscriber
21.95,1,13,Sunday,Customer
4.1,1,13,Sunday,Subscriber
10.316666666666666,1,13,Sunday,Subscriber
4.8,1,13,Sunday,Subscriber
3.1,1,13,Sunday,Subscriber
